"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"141","10/3/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","30","Black or African American","Not Hispanic or Latino","200 N EUTAW ST","Central","Downtown",39.291909,-76.621297,"Street","10:51","p.m."
"142","10/4/2025","Aggravated assault","Inside","Personal weapons","Male","40","Black or African American","Not Hispanic or Latino","4600 EDMONDSON AVE","Southwest","Uplands",39.292916,-76.696736,"Other/residential","2:00","a.m."
"143","10/4/2025","Aggravated assault","Inside","Handgun","Male","48","Black or African American","Not Hispanic or Latino","700 E 41ST ST","Northern","Pen Lucy",39.339893,-76.605375,"Other/residential","3:25","a.m."
"144","10/4/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","46","Black or African American","Unknown","900 WILMOT CT","Central","Oldtown",39.299438,-76.604022,"Other/residential","4:00","a.m."
"145","10/4/2025","Aggravated assault","Inside","Personal weapons","Male","62","White","Unknown","1300 PONTIAC AVE","Southern","Curtis Bay",39.231711,-76.592594,"Other/residential","6:08","a.m."
"146","10/4/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","49","Black or African American","Unknown","500 SANFORD PL","Western","Druid Heights",39.309472,-76.640699,"Other/residential","7:00","a.m."
"147","10/4/2025","Aggravated assault","Outside","Other","Male","67","Black or African American","Unknown","2200 MARYLAND AVE","Eastern","Old Goucher",39.314297,-76.618373,"Street","7:30","a.m."
"148","10/4/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","52","Black or African American","Not Hispanic or Latino","1400 EDMONDSON AVE","Western","Harlem Park",39.295256,-76.64006,"Other/residential","1:30","p.m."
"149","10/4/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","44","Black or African American","Unknown","1400 EDMONDSON AVE","Western","Harlem Park",39.295256,-76.64006,"Other/residential","1:30","p.m."
"150","10/4/2025","Aggravated assault","Inside","Handgun","Female","19","Black or African American","Not Hispanic or Latino","600 GLENOLDEN AVE","Western","Mosher",39.295217,-76.662414,"Other/residential","5:08","p.m."
"151","10/4/2025","Aggravated assault","Inside","Other","Female","20","Black or African American","Unknown","1500 SHIELDS PL","Western","Upton",39.301614,-76.634775,"Other/residential","7:00","p.m."
"152","10/4/2025","Aggravated assault","Outside","Firearm","Female","39","Black or African American","Unknown","200 N HILTON ST","Southwest","Saint Josephs",39.288766,-76.672721,"Street","7:30","p.m."
"153","10/5/2025","Aggravated assault","Inside","Personal weapons","Male","26","White","Unknown","3600 OAKMONT AVE","Northern","Central Park Heights",39.344317,-76.676992,"Other/residential","2:15","a.m."
"154","10/5/2025","Aggravated assault","Outside","Personal weapons","Female","35","Black or African American","Not Hispanic or Latino","1700 THAMES ST","Central","Fells Point",39.282041,-76.592541,"Street","3:00","a.m."
"155","10/5/2025","Aggravated assault","Inside","Blunt object","Female","34","Black or African American","Not Hispanic or Latino","2500 HARLEM AVE","Western","Evergreen Lawn",39.296315,-76.65772,"Other/residential","3:08","a.m."
"156","10/5/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","32","Unknown","Hispanic or Latino","20 N ABINGTON AVE","Southwest","Carroll-South Hilton",39.286428,-76.671327,"Drug store / med  bldg","4:04","a.m."
"157","10/5/2025","Aggravated assault","Outside","Handgun","Male","29","Unknown","Hispanic or Latino","400 S NEWKIRK ST","Southeast","Greektown",39.287786,-76.556766,"Street","5:19","a.m."
"158","10/5/2025","Aggravated assault","Inside","Motor vehicle vessel","Female","29","None reported","Not Hispanic or Latino","2700 WASHINGTON BLVD","Southern","Morrell Park",39.264523,-76.654947,"Convenience store","7:00","a.m."
"159","10/5/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","None reported","White","Unknown","1800 WILKENS AVE","Southwest","Carrollton Ridge",39.282437,-76.646096,"Street","11:25","a.m."
"160","10/5/2025","Aggravated assault","Inside","Personal weapons","Female","17","Black or African American","Unknown","1300 KITMORE RD","Northeast","New Northwood",39.350404,-76.596175,"Other/residential","4:15","p.m."
"161","10/5/2025","Aggravated assault","Inside","Blunt object","Male","28","Native Hawaiian or other Pacific Islander","Hispanic or Latino","1700 E LANVALE ST","Eastern","Broadway East",39.309772,-76.594361,"Other/residential","7:50","p.m."
"162","10/6/2025","Aggravated assault","Inside","Motor vehicle vessel","Male","55","Black or African American","Not Hispanic or Latino","900 REVERDY RD","Northeast","Chinquapin Park",39.363331,-76.601704,"Other/residential","12:00","a.m."
"163","9/23/2025","Aggravated assault","Outside","Other","Female","37","Black or African American","Not Hispanic or Latino","1400 MOUNTMOR CT","Western","Sandtown-Winchester",39.304444,-76.644508,"Street","12:30","a.m."
"164","9/23/2025","Aggravated assault","Outside","Other","Female","29","Black or African American","Unknown","1100 E NORTH AVE","Eastern","East Baltimore Midway",39.312011,-76.603071,"Street","1:00","a.m."
"165","9/23/2025","Aggravated assault","Outside","Other","Female","6","Black or African American","Not Hispanic or Latino","1100 E NORTH AVE","Eastern","East Baltimore Midway",39.312011,-76.603071,"Street","1:00","a.m."
"166","9/23/2025","Aggravated assault","Inside","Poison","Female","23","Black or African American","Unknown","1700 APPLETON ST","Western","Easterwood",39.308217,-76.648733,"Other/residential","1:00","a.m."
"167","9/23/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","29","Black or African American","Unknown","1100 W OSTEND ST","Southern","Washington Village/Pigtown",39.280148,-76.63182,"Street","2:32","a.m."
"168","9/23/2025","Aggravated assault","Inside","Personal weapons","Female","36","Black or African American","Unknown","3100 ORLANDO AVE","Northeast","North Harford Road",39.365902,-76.544053,"Other/residential","4:26","a.m."
"169","9/23/2025","Aggravated assault","Inside","Personal weapons","Female","22","White","Not Hispanic or Latino","2200 EAGLE ST","Southwest","Carrollton Ridge",39.279983,-76.650839,"Other/residential","5:10","a.m."
"170","9/23/2025","Aggravated assault","Outside","Personal weapons","Male","27","Black or African American","Not Hispanic or Latino","","Southern","Carroll - Camden Industrial Area",39.277118,-76.626695,"Street","5:30","a.m."
"171","9/23/2025","Aggravated assault","Inside","Asphyxiation","Female","34","White","Not Hispanic or Latino","2700 ROSLYN AVE","Northwest","Garwyn Oaks",39.318821,-76.677773,"Unknown","7:40","a.m."
"172","9/23/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","33","Black or African American","Not Hispanic or Latino","800 LINDEN AVE","Central","Mount Vernon",39.29931,-76.6206,"Drug store / med  bldg","9:00","a.m."
"173","9/23/2025","Aggravated assault","Inside","Handgun","Female","23","Black or African American","Not Hispanic or Latino","1800 ORLEANS ST","Southeast","Dunbar-Broadway",39.296082,-76.591469,"Other/residential","9:50","a.m."
"174","9/23/2025","Aggravated assault","Inside","Handgun","Male","19","Black or African American","Not Hispanic or Latino","1800 ORLEANS ST","Southeast","Dunbar-Broadway",39.296082,-76.591469,"Other/residential","9:50","a.m."
"175","9/23/2025","Aggravated assault","Outside","Unknown","Male","27","Black or African American","Unknown","1800 N CHARLES ST","Eastern","Charles North",39.310529,-76.616322,"Street","11:30","a.m."
"176","9/23/2025","Aggravated assault","Inside","Handgun","Male","47","Black or African American","Unknown","3000 W LANVALE ST","Western","Franklintown Road",39.296891,-76.667654,"Other/residential","12:44","p.m."
"177","9/23/2025","Aggravated assault","Inside","Handgun","Female","41","Black or African American","Not Hispanic or Latino","3000 W LANVALE ST","Western","Franklintown Road",39.296891,-76.667654,"Other/residential","12:44","p.m."
"178","9/23/2025","Aggravated assault","Outside","Blunt object","Male","65","Black or African American","Unknown","3400 WOODBROOK AVE","Western","Auchentoroly-Parkwood",39.317798,-76.650213,"Street","4:00","p.m."
"179","9/23/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","46","None reported","Not Hispanic or Latino","1700 DRUID HILL AVE","Western","Upton",39.305299,-76.632416,"Other/residential","6:44","p.m."
"180","9/23/2025","Aggravated assault","Outside","Handgun","Unknown","None reported","None reported","Unknown","1500 N BENTALOU ST","Western","Coppin Heights/Ash-Co-East",39.306029,-76.654367,"Street","7:18","p.m."
"181","9/23/2025","Aggravated assault","Inside","Personal weapons","Male","17","Black or African American","Not Hispanic or Latino","2000 N EDGEWOOD ST","Northwest","Fairmount",39.310534,-76.676202,"School","8:45","p.m."
"182","9/23/2025","Aggravated assault","Inside","Blunt object","Female","23","Unknown","Hispanic or Latino","700 N EDEN ST","Central","Oldtown",39.298815,-76.599369,"Other/residential","9:00","p.m."
"183","9/23/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","37","White","Unknown","5000 EUGENE AVE","Northeast","Waltherson",39.338713,-76.556836,"Other/residential","10:00","p.m."
"184","9/23/2025","Aggravated assault","Inside","Personal weapons","Female","37","White","Not Hispanic or Latino","2300 EASTERN AVE","Southeast","Canton",39.285805,-76.58389,"Other/residential","10:20","p.m."
"185","9/23/2025","Aggravated assault","Inside","Asphyxiation","Female","45","Black or African American","Unknown","4300 FRIAR FIELD RUN","Eastern","Orchard Ridge",39.313494,-76.559857,"Other/residential","10:55","p.m."
"186","9/24/2025","Aggravated assault","Outside","Motor vehicle vessel","Female","41","Black or African American","Not Hispanic or Latino","200 N MILTON AVE","Southeast","Patterson Place",39.294459,-76.582097,"Street","12:30","a.m."
"187","9/24/2025","Aggravated assault","Outside","Handgun","Male","27","Native Hawaiian or other Pacific Islander","Unknown","4200 ETHLAND AVE","Northwest","Forest Park Golf Course",39.324183,-76.691408,"Street","1:20","a.m."
"188","9/24/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","36","Black or African American","Unknown","2000 ASHTON ST","Southwest","Carrollton Ridge",39.282513,-76.648901,"Other/residential","1:40","a.m."
"189","9/24/2025","Aggravated assault","Inside","Firearm","Female","35","White","Not Hispanic or Latino","3300 CARLISLE AVE","Northwest","Hanlon-Longwood",39.319683,-76.673224,"Unknown","5:42","a.m."
"190","9/24/2025","Aggravated assault","Inside","Firearm","Male","35","Black or African American","Not Hispanic or Latino","3300 CARLISLE AVE","Northwest","Hanlon-Longwood",39.319683,-76.673224,"Unknown","5:42","a.m."
"191","9/24/2025","Aggravated assault","Inside","Blunt object","Male","65","Black or African American","Unknown","2500 LINDEN AVE","Western","Reservoir Hill",39.316135,-76.63591,"Other/residential","12:00","p.m."
"192","9/24/2025","Aggravated assault","Inside","Asphyxiation","Female","26","Black or African American","Unknown","10 N BRUCE ST","Southwest","Franklin Square",39.288654,-76.644427,"Other/residential","6:19","p.m."
"193","9/24/2025","Aggravated assault","Outside","Personal weapons","Female","24","Black or African American","Not Hispanic or Latino","1400 N MOUNT ST","Western","Sandtown-Winchester",39.304368,-76.644897,"Street","6:30","p.m."
"194","9/24/2025","Aggravated assault","Outside","Blunt object","Male","65","Black or African American","Not Hispanic or Latino","1700 POPLAR GROVE ST","Northwest","Northwest Community Action",39.307589,-76.665897,"Street","7:30","p.m."
"195","9/24/2025","Aggravated assault","Outside","Firearm","Male","42","None reported","Hispanic or Latino","4000 PARK HEIGHTS AVE","Northern","Central Park Heights",39.334488,-76.663073,"Street","8:39","p.m."
"196","9/25/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","39","Black or African American","Not Hispanic or Latino","600 WYANOKE AVE","Northern","Pen Lucy",39.33689,-76.606938,"Other/residential","1:50","a.m."
"197","9/25/2025","Aggravated assault","Inside","Blunt object","Female","55","Black or African American","Not Hispanic or Latino","30 S CALVERTON RD","Southwest","Boyd-Booth",39.287124,-76.652375,"Other/residential","2:00","a.m."
"198","9/25/2025","Aggravated assault","Inside","Personal weapons","Female","39","White","Not Hispanic or Latino","2500 ST PAUL STREET","Northern","Charles Village",39.317958,-76.615467,"Other/residential","6:30","a.m."
"199","9/25/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","39","Black or African American","Not Hispanic or Latino","4000 EDGEWOOD RD","Northwest","East Arlington",39.331898,-76.668573,"Other/residential","4:30","p.m."
"200","9/25/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","76","White","Unknown","400 COLVIN ST","Central","Oldtown",39.295093,-76.606267,"Street","5:00","p.m."
"201","9/25/2025","Aggravated assault","Outside","Blunt object","Female","36","Black or African American","Unknown","2900 ARUNAH AVE","Western","Franklintown Road",39.295409,-76.665071,"Street","7:07","p.m."
"202","9/25/2025","Aggravated assault","Inside","Blunt object","Male","40","Black or African American","Not Hispanic or Latino","6600 REISTERSTOWN RD","Northwest","Reisterstown Station",39.35631,-76.706549,"Specialty store","9:00","p.m."
"203","9/25/2025","Aggravated assault","Inside","Blunt object","Male","53","Black or African American","Not Hispanic or Latino","6600 REISTERSTOWN RD","Northwest","Reisterstown Station",39.35631,-76.706549,"Specialty store","9:00","p.m."
"204","9/26/2025","Aggravated assault","Inside","Asphyxiation","Female","33","Black or African American","Unknown","500 W PRESTON ST","Western","Upton",39.299321,-76.626506,"Other/residential","3:00","a.m."
"205","9/26/2025","Aggravated assault","Inside","Personal weapons","Female","32","Black or African American","Not Hispanic or Latino","1700 E LANVALE ST","Eastern","Broadway East",39.309787,-76.593605,"Other/residential","4:00","a.m."
"206","9/26/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","35","None reported","Hispanic or Latino","4100 REISTERSTOWN RD","Northern","Towanda-Grantley",39.335292,-76.665423,"Other/residential","9:30","a.m."
"207","9/26/2025","Aggravated assault","Inside","Personal weapons","Female","33","Black or African American","Not Hispanic or Latino","300 PARK AVE","Central","Downtown",39.293231,-76.618309,"Other/residential","10:45","a.m."
"208","9/26/2025","Aggravated assault","Inside","Other","Female","35","Black or African American","Not Hispanic or Latino","1900 MARYLAND AVE","Eastern","Charles North",39.311391,-76.618137,"Other/residential","12:25","p.m."
"209","9/26/2025","Aggravated assault","Outside","Other","Male","35","Black or African American","Not Hispanic or Latino","1800 MARYLAND AVE","Eastern","Charles North",39.309858,-76.618023,"Street","2:30","p.m."
"210","9/26/2025","Aggravated assault","Inside","Handgun","Male","63","Black or African American","Unknown","1700 DARLEY AVE","Eastern","Darley Park",39.314583,-76.593623,"Other/residential","3:25","p.m."
"211","9/26/2025","Aggravated assault","Inside","Other","Male","47","Black or African American","Unknown","1900 E 32ND ST","Eastern","Coldstream Homestead Montebello",39.327062,-76.587759,"Other/residential","7:00","p.m."
"212","9/26/2025","Aggravated assault","Outside","Motor vehicle vessel","Male","57","Black or African American","Unknown","200 MOUNT HOLLY ST","Southwest","Allendale",39.290281,-76.679627,"Street","7:40","p.m."
"213","9/26/2025","Aggravated assault","Outside","Blunt object","Female","22","Black or African American","Unknown","3300 SPAULDING AVE","Northern","Central Park Heights",39.346953,-76.676575,"Street","11:14","p.m."
"214","9/27/2025","Aggravated assault","Inside","Personal weapons","Female","38","Black or African American","Unknown","2700 RIGGS AVE","Western","Winchester",39.300494,-76.662062,"Other/residential","12:30","a.m."
"215","9/27/2025","Aggravated assault","Inside","Blunt object","Female","24","Black or African American","Not Hispanic or Latino","3300 AVONDALE AVE","Northwest","Pimlico Good Neighbors",39.351624,-76.67985,"Other/residential","2:00","a.m."
"216","9/27/2025","Aggravated assault","Outside","Other","Female","34","Black or African American","Not Hispanic or Latino","1900 N PAYSON ST","Western","Mondawmin",39.310076,-76.650144,"Street","3:08","a.m."
"217","9/27/2025","Aggravated assault","Inside","Asphyxiation","Female","22","Black or African American","Not Hispanic or Latino","4900 GUNTHER AVE","Northeast","Frankford",39.326825,-76.550794,"Other/residential","3:30","a.m."
"218","9/27/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","26","None reported","Hispanic or Latino","2400 FREDERICK AVE","Southwest","Shipley Hill",39.284085,-76.655155,"Other/residential","4:40","a.m."
"219","9/27/2025","Aggravated assault","Outside","Other","Male","27","Black or African American","Unknown","2000 N WASHINGTON ST","Eastern","South Clifton Park",39.313271,-76.590707,"Street","6:30","a.m."
"220","9/27/2025","Aggravated assault","Outside","Unknown","Male","None reported","Black or African American","Unknown","300 KEY HWY","Central","Inner Harbor",39.281454,-76.610234,"Park","9:34","a.m."
"221","9/27/2025","Aggravated assault","Outside","Motor vehicle vessel","Male","46","Black or African American","Not Hispanic or Latino","800 RUTLAND AVE","Southeast","Middle East",39.299567,-76.592346,"Street","1:40","p.m."
"222","9/27/2025","Aggravated assault","Outside","Blunt object","Male","25","Black or African American","Unknown","200 N LIBERTY ST","Central","Downtown",39.291692,-76.617196,"Street","7:00","p.m."
"223","9/27/2025","Aggravated assault","Inside","Asphyxiation","Female","47","Black or African American","Unknown","700 N BELNORD AVE","Southeast","Madison-Eastend",39.29934,-76.578956,"Other/residential","8:39","p.m."
"224","9/27/2025","Aggravated assault","Inside","Other","Female","60","Black or African American","Unknown","1000 W BALTIMORE ST","Southwest","Poppleton",39.288884,-76.634434,"Office building","9:30","p.m."
"225","9/27/2025","Aggravated assault","Inside","Firearm","Male","56","Black or African American","Not Hispanic or Latino","1600 BRADDISH AVE","Western","Coppin Heights/Ash-Co-East",39.306553,-76.661102,"Other/residential","10:30","p.m."
"226","9/27/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","None reported","White","Unknown","2800 MILES AVE","Northern","Remington",39.321133,-76.623818,"Other/residential","11:00","p.m."
"227","9/27/2025","Aggravated assault","Outside","Handgun","Male","32","None reported","Not Hispanic or Latino","1200 RIGGS AVE","Western","Sandtown-Winchester",39.301342,-76.637881,"Street","11:03","p.m."
"228","9/28/2025","Aggravated assault","Inside","Blunt object","Female","21","Black or African American","Unknown","700 DR BENJAMIN QUARLES PL","Southwest","Poppleton",39.292296,-76.628531,"Other/residential","1:30","a.m."
"229","9/28/2025","Aggravated assault","Inside","Blunt object","Female","21","Black or African American","Unknown","700 DR BENJAMIN QUARLES PL","Southwest","Poppleton",39.292296,-76.628531,"Other/residential","1:30","a.m."
"230","9/28/2025","Aggravated assault","Inside","Personal weapons","Female","28","Black or African American","Unknown","2800 LAKE AVE","Eastern","Belair-Edison",39.323881,-76.573594,"Other/residential","2:00","a.m."
"231","9/28/2025","Aggravated assault","Inside","Asphyxiation","Female","30","Black or African American","Not Hispanic or Latino","1400 PENNSYLVANIA AVE","Western","Upton",39.301639,-76.632711,"Other/residential","2:20","a.m."
"232","9/28/2025","Aggravated assault","Outside","Asphyxiation","Male","20","White","Not Hispanic or Latino","20 E CROSS ST","Southern","Federal Hill",39.27704,-76.613389,"Street","3:14","a.m."
"233","9/28/2025","Aggravated assault","Inside","Blunt object","Male","62","Black or African American","Unknown","3200 SAINT AMBROSE AVE","Northern","Central Park Heights",39.342194,-76.670141,"Other/residential","3:30","a.m."
"234","9/28/2025","Aggravated assault","Outside","Firearm","Female","23","Black or African American","Not Hispanic or Latino","600 N GLOVER ST","Southeast","Mcelderry Park",39.298151,-76.580257,"Street","4:00","a.m."
"235","9/28/2025","Aggravated assault","Outside","Firearm","Male","21","White","Not Hispanic or Latino","600 N GLOVER ST","Southeast","Mcelderry Park",39.298151,-76.580257,"Street","4:00","a.m."
"236","9/28/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","31","Black or African American","Unknown","600 WINSTON AVE","Northern","Winston-Govans",39.350214,-76.607404,"Other/residential","6:00","a.m."
"237","9/28/2025","Aggravated assault","Outside","Other","Male","25","White","Hispanic or Latino","2200 ASHTON ST","Southwest","Carrollton Ridge",39.28161,-76.651572,"Street","8:00","a.m."
"238","9/28/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","39","None reported","Hispanic or Latino","2200 WILKENS AVE","Southwest","Carrollton Ridge",39.280813,-76.650996,"Other/residential","8:50","a.m."
"239","9/28/2025","Aggravated assault","Inside","Handgun","Female","23","Black or African American","Not Hispanic or Latino","2000 HAINES ST","Southern","Stadium/Entertainment Area",39.272573,-76.629231,"Bus/railroad station","11:10","a.m."
"240","9/28/2025","Aggravated assault","Inside","Personal weapons","Female","20","Black or African American","Not Hispanic or Latino","900 SEAGULL AVE","Southern","Cherry Hill",39.244339,-76.621923,"Other/residential","1:30","p.m."
"241","9/28/2025","Aggravated assault","Inside","Blunt object","Male","41","White","Unknown","1200 W FAYETTE ST","Southwest","Poppleton",39.28961,-76.637743,"Drug store / med  bldg","2:45","p.m."
"242","9/28/2025","Aggravated assault","Inside","Other","Male","42","Black or African American","Not Hispanic or Latino","1800 EDISON HWY","Eastern","Orangeville Industrial Area",39.312874,-76.571237,"Unknown","2:55","p.m."
"243","9/28/2025","Aggravated assault","Inside","Personal weapons","Female","28","Black or African American","Not Hispanic or Latino","900 PENNSYLVANIA AVE","Western","Heritage Crossing",39.297736,-76.627097,"Other/residential","4:00","p.m."
"244","9/28/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","28","Black or African American","Not Hispanic or Latino","2400 FREDERICK AVE","Southwest","Millhill",39.282461,-76.655203,"Street","5:20","p.m."
"245","9/28/2025","Aggravated assault","Outside","Other","Female","32","Black or African American","Unknown","3300 PIEDMONT AVE","Northwest","Hanlon-Longwood",39.316114,-76.673968,"Street","5:22","p.m."
"246","9/28/2025","Aggravated assault","Outside","Motor vehicle vessel","Female","28","Black or African American","Not Hispanic or Latino","5400 REISTERSTOWN RD","Northwest","Woodmere",39.346037,-76.688264,"Street","5:34","p.m."
"247","9/28/2025","Aggravated assault","Outside","Handgun","Male","23","Black or African American","Unknown","","Northeast","Hamilton",39.342356,-76.545565,"Street","7:15","p.m."
"248","9/28/2025","Aggravated assault","Outside","Asphyxiation","Female","3","Black or African American","Unknown","1900 W SARATOGA ST","Southwest","Penrose/Fayette Street Outreach",39.292092,-76.647606,"Street","9:30","p.m."
"249","9/28/2025","Aggravated assault","Outside","Asphyxiation","Female","24","None reported","Unknown","1900 W SARATOGA ST","Southwest","Penrose/Fayette Street Outreach",39.292092,-76.647606,"Street","9:30","p.m."
"250","9/28/2025","Aggravated assault","Outside","Asphyxiation","Female","26","Black or African American","Unknown","1900 W SARATOGA ST","Southwest","Penrose/Fayette Street Outreach",39.292092,-76.647606,"Street","9:30","p.m."
"251","9/28/2025","Aggravated assault","Inside","Firearm","Female","63","Black or African American","Not Hispanic or Latino","2700 SPELMAN RD","Southern","Cherry Hill",39.247295,-76.628304,"Other/residential","10:00","p.m."
"252","9/28/2025","Aggravated assault","Inside","Firearm","Female","33","Black or African American","Not Hispanic or Latino","2700 SPELMAN RD","Southern","Cherry Hill",39.247295,-76.628304,"Other/residential","10:00","p.m."
"253","9/28/2025","Aggravated assault","Outside","Blunt object","Male","55","Black or African American","Not Hispanic or Latino","400 JASPER ST","Central","Downtown",39.293901,-76.621961,"Street","11:00","p.m."
"254","9/16/2025","Aggravated assault","Inside","Other","Female","35","Black or African American","Not Hispanic or Latino","3400 WOODSTOCK AVE","Eastern","Belair-Edison",39.324667,-76.575995,"Other/residential","12:00","a.m."
"255","9/16/2025","Aggravated assault","Inside","Personal weapons","Female","17","Black or African American","Unknown","3400 WOODSTOCK AVE","Eastern","Belair-Edison",39.324667,-76.575995,"Other/residential","12:00","a.m."
"256","9/16/2025","Aggravated assault","Inside","Personal weapons","Female","14","Black or African American","Unknown","3400 WOODSTOCK AVE","Eastern","Belair-Edison",39.324667,-76.575995,"Other/residential","12:00","a.m."
"257","9/16/2025","Aggravated assault","Inside","Blunt object","Male","30","Black or African American","Not Hispanic or Latino","3800 WEST BAY AVE","Southern","Brooklyn",39.231921,-76.595259,"Other/residential","4:00","a.m."
"258","9/16/2025","Aggravated assault","Inside","Personal weapons","Male","51","Black or African American","Not Hispanic or Latino","10 W 20TH ST","Eastern","Charles North",39.311978,-76.617439,"Unknown","10:41","a.m."
"259","9/16/2025","Aggravated assault","Inside","Other","Female","23","Black or African American","Not Hispanic or Latino","2400 W LANVALE ST","Western","Evergreen Lawn",39.296837,-76.655387,"Other/residential","1:10","p.m."
"260","9/16/2025","Aggravated assault","Inside","Handgun","Female","25","Black or African American","Not Hispanic or Latino","1500 HOMESTEAD ST","Eastern","Coldstream Homestead Montebello",39.321796,-76.596734,"Other/residential","1:54","p.m."
"261","9/16/2025","Aggravated assault","Outside","Motor vehicle vessel","Male","31","Black or African American","Unknown","6700 REISTERSTOWN RD","Northwest","Reisterstown Station",39.359032,-76.707103,"Shed/garage","2:52","p.m."
"262","9/16/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","21","Black or African American","Not Hispanic or Latino","6600 REISTERSTOWN RD","Northwest","Glen",39.35783,-76.703954,"Office building","3:03","p.m."
"263","9/16/2025","Aggravated assault","Outside","Other","Male","47","White","Not Hispanic or Latino","3200 LEEDS ST","Southwest","Carroll-South Hilton",39.282973,-76.671387,"Street","4:40","p.m."
"264","9/16/2025","Aggravated assault","Inside","Other","Female","46","White","Not Hispanic or Latino","1400 FILBERT ST","Southern","Curtis Bay",39.225311,-76.591336,"Other/residential","4:47","p.m."
"265","9/16/2025","Aggravated assault","Inside","Other","Female","50","White","Unknown","1400 FILBERT ST","Southern","Curtis Bay",39.225311,-76.591336,"Other/residential","4:47","p.m."
"266","9/16/2025","Aggravated assault","Inside","Personal weapons","Male","48","Black or African American","Not Hispanic or Latino","1800 BAKER ST","Western","Sandtown-Winchester",39.306492,-76.646975,"Convenience store","5:50","p.m."
"267","9/16/2025","Aggravated assault","Inside","Handgun","Male","35","Black or African American","Not Hispanic or Latino","800 N FULTON AVE","Western","Harlem Park",39.297724,-76.645955,"Other/residential","6:30","p.m."
"268","9/16/2025","Aggravated assault","Inside","Asphyxiation","Female","30","Black or African American","Not Hispanic or Latino","3100 PRESBURY ST","Northwest","Rosemont",39.307268,-76.669411,"Other/residential","6:50","p.m."
"269","9/16/2025","Aggravated assault","Outside","Blunt object","Female","16","Black or African American","Unknown","1200 EDISON HWY","Eastern","Berea",39.305242,-76.57314,"Street","9:30","p.m."
"270","9/16/2025","Aggravated assault","Outside","Blunt object","Male","34","Black or African American","Unknown","3700 COTTAGE AVE","Northern","Park Circle",39.331748,-76.659063,"Street","11:40","p.m."
"271","9/17/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","26","Black or African American","Not Hispanic or Latino","4900 CRENSHAW AVE","Northeast","Frankford",39.328264,-76.546079,"Other/residential","1:14","a.m."
"272","9/17/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","37","White","Unknown","300 S PULASKI ST","Southwest","Carrollton Ridge",39.283797,-76.650038,"Street","2:46","a.m."
"273","9/17/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","41","White","Unknown","2300 EUTAW PL","Western","Reservoir Hill",39.312998,-76.636127,"Other/residential","3:27","a.m."
"274","9/17/2025","Aggravated assault","Inside","Asphyxiation","Female","30","Black or African American","Not Hispanic or Latino","2000 WILKENS AVE","Southwest","Carrollton Ridge",39.281096,-76.648907,"Other/residential","6:30","a.m."
"275","9/17/2025","Aggravated assault","Outside","Blunt object","Male","61","Black or African American","Not Hispanic or Latino","3800 W BELVEDERE AVE","Northwest","Arlington",39.344918,-76.682255,"Street","1:50","p.m."
"276","9/17/2025","Aggravated assault","Outside","Firearm","Male","54","Unknown","Hispanic or Latino","4600 PARK HEIGHTS AVE","Northern","Central Park Heights",39.343247,-76.66888,"Other - outside","2:21","p.m."
"277","9/17/2025","Aggravated assault","Outside","Firearm","Male","30","None reported","Unknown","4600 PARK HEIGHTS AVE","Northern","Central Park Heights",39.343247,-76.66888,"Other - outside","2:21","p.m."
"278","9/17/2025","Aggravated assault","Inside","Blunt object","Male","34","White","Not Hispanic or Latino","900 S POTOMAC ST","Southeast","Canton",39.281945,-76.57391,"Other/residential","7:00","p.m."
"279","9/17/2025","Aggravated assault","Inside","Personal weapons","Female","26","Black or African American","Not Hispanic or Latino","200 SILVER CT","Central","Dunbar-Broadway",39.294669,-76.598363,"Other/residential","8:20","p.m."
"280","9/17/2025","Aggravated assault","Outside","Blunt object","Male","0","Black or African American","Not Hispanic or Latino","2700 WASHINGTON BLVD","Southern","Morrell Park",39.264523,-76.654947,"Gas station","11:40","p.m."
